t,src,dst,tx,rxOk,per,dist_m,v_src,v_dst,rssi_dbm,snr_db,phyN,cbr_tx,cbr_rx,cbr_global
68,veh7,veh3,10,4,0.6,735.177,5.78944,9.07523,-78.2503,18.726,4,0.154,0.104,0.113375
68,veh7,veh4,10,4,0.6,831.441,5.78944,6.39215,-80.953,16.0233,4,0.154,0.098,0.113375
68,veh7,veh2,10,4,0.6,542.817,5.78944,0,-74.6732,22.3031,4,0.154,0.115,0.113375
68,veh7,veh1,10,2,0.8,884.402,5.78944,7.64784,-77.742,19.2343,2,0.154,0.096,0.113375
68,veh7,veh0,10,1,0.9,1217.9,5.78944,7.76227,-81.4251,15.5512,1,0.154,0.08,0.113375
68,veh6,veh7,10,1,0.9,547.573,7.7399,5.78944,-73.9943,22.982,1,0.111,0.154,0.113375
68,veh6,veh5,10,0,1,757.134,7.7399,6.90876,nan,nan,0,0.111,0.149,0.113375
68,veh6,veh3,10,8,0.2,187.642,7.7399,9.07523,-70.8375,14.7115,8,0.111,0.104,0.113375
68,veh6,veh4,10,5,0.5,518.068,7.7399,6.39215,-74.1525,13.861,5,0.111,0.098,0.113375
68,veh6,veh2,10,6,0.4,405.786,7.7399,0,-73.7,14.1567,6,0.111,0.115,0.113375
68,veh6,veh1,10,6,0.4,372.705,7.7399,7.64784,-73.8907,11.6725,6,0.111,0.096,0.113375
68,veh6,veh0,10,7,0.3,698.94,7.7399,7.76227,-78.8958,10.5302,7,0.111,0.08,0.113375
68,veh5,veh7,10,8,0.2,290.821,6.90876,5.78944,-72.6225,12.7981,8,0.149,0.154,0.113375
68,veh5,veh6,10,3,0.7,757.134,6.90876,7.7399,-78.3743,18.602,3,0.149,0.111,0.113375
68,veh5,veh3,10,0,1,936.241,6.90876,9.07523,nan,nan,0,0.149,0.104,0.113375
68,veh5,veh4,10,0,1,875.551,6.90876,6.39215,nan,nan,0,0.149,0.098,0.113375
68,veh5,veh2,10,1,0.9,582.194,6.90876,0,-71.3741,25.6022,1,0.149,0.115,0.113375
68,veh5,veh1,10,0,1,1034.11,6.90876,7.64784,nan,nan,0,0.149,0.096,0.113375
68,veh5,veh0,10,0,1,1355.84,6.90876,7.76227,nan,nan,0,0.149,0.08,0.113375
68,veh3,veh7,10,3,0.7,735.177,9.07523,5.78944,-79.6361,17.3402,3,0.104,0.154,0.113375
68,veh3,veh6,10,10,0,187.642,9.07523,7.7399,-67.7164,29.2599,10,0.104,0.111,0.113375
68,veh3,veh5,10,2,0.8,936.241,9.07523,6.90876,-81.4744,15.5019,2,0.104,0.149,0.113375
68,veh3,veh4,10,6,0.4,506.974,9.07523,6.39215,-76.9729,20.0034,6,0.104,0.098,0.113375
68,veh3,veh2,10,6,0.4,504.759,9.07523,0,-76.9618,20.0145,6,0.104,0.115,0.113375
68,veh3,veh1,10,9,0.1,233.892,9.07523,7.64784,-71.3668,25.6095,9,0.104,0.096,0.113375
68,veh3,veh0,10,7,0.3,532.061,9.07523,7.76227,-76.3575,20.6188,7,0.104,0.08,0.113375
68,veh4,veh7,10,0,1,831.441,6.39215,5.78944,nan,nan,0,0.098,0.154,0.113375
68,veh4,veh6,10,3,0.7,518.068,6.39215,7.7399,-75.7797,5.82076,3,0.098,0.111,0.113375
68,veh4,veh5,10,0,1,875.551,6.39215,6.90876,nan,nan,0,0.098,0.149,0.113375
68,veh4,veh3,10,4,0.6,506.974,6.39215,9.07523,-76.7555,10.952,4,0.098,0.104,0.113375
68,veh4,veh2,10,7,0.3,297.715,6.39215,0,-74.0417,8.61713,7,0.098,0.115,0.113375
68,veh4,veh1,10,6,0.4,364.815,6.39215,7.64784,-75.6122,13.2442,6,0.098,0.096,0.113375
68,veh4,veh0,10,7,0.3,563.86,6.39215,7.76227,-78.2122,9.60519,7,0.098,0.08,0.113375
68,veh2,veh7,10,5,0.5,542.817,0,5.78944,-79.4049,17.5714,5,0.115,0.154,0.113375
68,veh2,veh6,10,8,0.2,405.786,0,7.7399,-77.9075,19.0687,8,0.115,0.111,0.113375
68,veh2,veh5,10,5,0.5,582.194,0,6.90876,-78.6582,18.3181,5,0.115,0.149,0.113375
68,veh2,veh3,10,8,0.2,504.759,0,9.07523,-76.88,20.0963,8,0.115,0.104,0.113375
68,veh2,veh4,10,8,0.2,297.715,0,6.39215,-71.6365,25.3397,8,0.115,0.098,0.113375
68,veh2,veh1,10,6,0.4,499.779,0,7.64784,-77.8834,19.0929,6,0.115,0.096,0.113375
68,veh2,veh0,10,3,0.7,793.897,0,7.76227,-77.333,19.6432,3,0.115,0.08,0.113375
68,veh1,veh7,10,2,0.8,884.402,7.64784,5.78944,-80.1847,16.7916,2,0.096,0.154,0.113375
68,veh1,veh6,10,5,0.5,372.705,7.64784,7.7399,-76.1745,20.8018,5,0.096,0.111,0.113375
68,veh1,veh5,10,1,0.9,1034.11,7.64784,6.90876,-77.0096,19.9667,1,0.096,0.149,0.113375
68,veh1,veh3,10,10,0,233.892,7.64784,9.07523,-74.7513,22.225,10,0.096,0.104,0.113375
68,veh1,veh4,10,8,0.2,364.815,7.64784,6.39215,-72.5474,24.4289,8,0.096,0.098,0.113375
68,veh1,veh2,10,4,0.6,499.779,7.64784,0,-73.7708,23.2055,4,0.096,0.115,0.113375
68,veh1,veh0,10,4,0.6,333.783,7.64784,7.76227,-73.5215,23.4548,4,0.096,0.08,0.113375
68,veh0,veh7,10,0,1,1217.9,7.76227,5.78944,nan,nan,0,0.08,0.154,0.113375
68,veh0,veh6,10,1,0.9,698.94,7.76227,7.7399,-73.6497,23.3265,1,0.08,0.111,0.113375
68,veh0,veh5,10,1,0.9,1355.84,7.76227,6.90876,-81.9459,11.0121,1,0.08,0.149,0.113375
68,veh0,veh3,10,1,0.9,532.061,7.76227,9.07523,-78.7895,12.4321,1,0.08,0.104,0.113375
68,veh0,veh4,10,2,0.8,563.86,7.76227,6.39215,-77.7105,11.809,2,0.08,0.098,0.113375
68,veh0,veh2,10,1,0.9,793.897,7.76227,0,-75.5563,21.42,1,0.08,0.115,0.113375
68,veh0,veh1,10,5,0.5,333.783,7.76227,7.64784,-73.0781,16.1864,5,0.08,0.096,0.113375
69,veh7,veh6,10,5,0.5,544.814,5.0535,7.66132,-76.1628,20.8135,5,0.149,0.118,0.112625
69,veh7,veh5,10,5,0.5,292.133,5.0535,3.4579,-71.9395,25.0368,5,0.149,0.143,0.112625
69,veh7,veh3,10,3,0.7,724.901,5.0535,8.05842,-79.9122,17.0641,3,0.149,0.102,0.112625
69,veh7,veh4,10,4,0.6,830.021,5.0535,2.86594,-77.2557,19.7206,4,0.149,0.108,0.112625
69,veh7,veh2,10,4,0.6,540.161,5.0535,0,-76.868,20.1083,4,0.149,0.111,0.112625
69,veh7,veh1,10,4,0.6,882.296,5.0535,5.07794,-79.3278,17.6485,4,0.149,0.101,0.112625
69,veh7,veh0,10,1,0.9,1213.89,5.0535,8.65447,-81.6217,15.3546,1,0.149,0.069,0.112625
69,veh6,veh7,10,1,0.9,544.814,7.66132,5.0535,-74.0541,22.9222,1,0.118,0.149,0.112625
69,veh6,veh5,10,0,1,756.04,7.66132,3.4579,nan,nan,0,0.118,0.143,0.112625
69,veh6,veh3,10,9,0.1,180.088,7.66132,8.05842,-68.8506,17.0338,9,0.118,0.102,0.112625
69,veh6,veh4,10,7,0.3,510.243,7.66132,2.86594,-75.5007,8.47044,7,0.118,0.108,0.112625
69,veh6,veh2,10,4,0.6,399.786,7.66132,0,-73.0751,11.2457,4,0.118,0.111,0.112625
69,veh6,veh1,10,9,0.1,370.701,7.66132,5.07794,-75.1042,11.3948,9,0.118,0.101,0.112625
69,veh6,veh0,10,6,0.4,695.987,7.66132,8.65447,-80.0608,10.211,6,0.118,0.069,0.112625
69,veh5,veh7,10,9,0.1,292.133,3.4579,5.0535,-74.2536,8.34999,9,0.143,0.149,0.112625
69,veh5,veh6,10,0,1,756.04,3.4579,7.66132,nan,nan,0,0.143,0.118,0.112625
69,veh5,veh3,10,3,0.7,929.084,3.4579,8.05842,-79.9502,17.0261,3,0.143,0.102,0.112625
69,veh5,veh4,10,0,1,879.203,3.4579,2.86594,nan,nan,0,0.143,0.108,0.112625
69,veh5,veh2,10,0,1,583.252,3.4579,0,nan,nan,0,0.143,0.111,0.112625
69,veh5,veh1,10,0,1,1035.36,3.4579,5.07794,nan,nan,0,0.143,0.101,0.112625
69,veh5,veh0,10,0,1,1354.93,3.4579,8.65447,nan,nan,0,0.143,0.069,0.112625
69,veh3,veh7,10,6,0.4,724.901,8.05842,5.0535,-79.6189,17.3574,6,0.102,0.149,0.112625
69,veh3,veh6,10,9,0.1,180.088,8.05842,7.66132,-71.0874,25.8889,9,0.102,0.118,0.112625
69,veh3,veh5,10,4,0.6,929.084,8.05842,3.4579,-78.8253,18.151,4,0.102,0.143,0.112625
69,veh3,veh4,10,7,0.3,499.913,8.05842,2.86594,-77.7993,19.1769,7,0.102,0.108,0.112625
69,veh3,veh2,10,6,0.4,497.267,8.05842,0,-77.7588,19.2174,6,0.102,0.111,0.112625
69,veh3,veh1,10,9,0.1,237.368,8.05842,5.07794,-73.4057,23.5705,9,0.102,0.101,0.112625
69,veh3,veh0,10,6,0.4,537.01,8.05842,8.65447,-76.7274,20.2489,6,0.102,0.069,0.112625
69,veh4,veh7,10,0,1,830.021,2.86594,5.0535,nan,nan,0,0.108,0.149,0.112625
69,veh4,veh6,10,4,0.6,510.243,2.86594,7.66132,-76.983,11.3145,4,0.108,0.118,0.112625
69,veh4,veh5,10,0,1,879.203,2.86594,3.4579,nan,nan,0,0.108,0.143,0.112625
69,veh4,veh3,10,4,0.6,499.913,2.86594,8.05842,-76.0209,10.9517,4,0.108,0.102,0.112625
69,veh4,veh2,10,4,0.6,299.844,2.86594,0,-73.3495,7.48885,4,0.108,0.111,0.112625
69,veh4,veh1,10,7,0.3,359.23,2.86594,5.07794,-71.8342,16.4902,7,0.108,0.101,0.112625
69,veh4,veh0,10,8,0.2,556.275,2.86594,8.65447,-78.9377,11.6006,8,0.108,0.069,0.112625
69,veh2,veh7,10,7,0.3,540.161,0,5.0535,-77.1543,19.822,7,0.111,0.149,0.112625
69,veh2,veh6,10,7,0.3,399.786,0,7.66132,-75.8897,21.0865,7,0.111,0.118,0.112625
69,veh2,veh5,10,6,0.4,583.252,0,3.4579,-77.9563,19.02,6,0.111,0.143,0.112625
69,veh2,veh3,10,5,0.5,497.267,0,8.05842,-77.6609,19.3154,5,0.111,0.102,0.112625
69,veh2,veh4,10,9,0.1,299.844,0,2.86594,-77.3501,19.6261,9,0.111,0.108,0.112625
69,veh2,veh1,10,6,0.4,499.278,0,5.07794,-76.0198,20.9565,6,0.111,0.101,0.112625
69,veh2,veh0,10,7,0.3,791.37,0,8.65447,-79.4181,17.5582,7,0.111,0.069,0.112625
69,veh1,veh7,10,0,1,882.296,5.07794,5.0535,nan,nan,0,0.101,0.149,0.112625
69,veh1,veh6,10,5,0.5,370.701,5.07794,7.66132,-74.7419,22.2343,5,0.101,0.118,0.112625
69,veh1,veh5,10,1,0.9,1035.36,5.07794,3.4579,-80.692,16.2843,1,0.101,0.143,0.112625
69,veh1,veh3,10,9,0.1,237.368,5.07794,8.05842,-73.2913,23.685,9,0.101,0.102,0.112625
69,veh1,veh4,10,7,0.3,359.23,5.07794,2.86594,-76.5467,20.4295,7,0.101,0.108,0.112625
69,veh1,veh2,10,4,0.6,499.278,5.07794,0,-76.4632,20.5131,4,0.101,0.111,0.112625
69,veh1,veh0,10,8,0.2,331.94,5.07794,8.65447,-75.0326,21.9436,8,0.101,0.069,0.112625
69,veh0,veh7,10,0,1,1213.89,8.65447,5.0535,nan,nan,0,0.069,0.149,0.112625
69,veh0,veh6,10,3,0.7,695.987,8.65447,7.66132,-75.0945,11.6179,3,0.069,0.118,0.112625
69,veh0,veh5,10,0,1,1354.93,8.65447,3.4579,nan,nan,0,0.069,0.143,0.112625
69,veh0,veh3,10,4,0.6,537.01,8.65447,8.05842,-76.0848,9.74639,4,0.069,0.102,0.112625
69,veh0,veh4,10,4,0.6,556.275,8.65447,2.86594,-77.6927,9.35333,4,0.069,0.108,0.112625
69,veh0,veh2,10,2,0.8,791.37,8.65447,0,-77.3651,14.0913,2,0.069,0.111,0.112625
69,veh0,veh1,10,6,0.4,331.94,8.65447,5.07794,-75.3927,14.2924,6,0.069,0.101,0.112625
70,veh7,veh6,10,7,0.3,541.389,6.21228,8.63875,-75.6902,21.2861,7,0.15,0.116,0.110375
70,veh7,veh5,10,7,0.3,296.25,6.21228,1.10572,-73.7556,23.2207,7,0.15,0.148,0.110375
70,veh7,veh3,10,7,0.3,719.719,6.21228,8.16747,-78.8128,18.1635,7,0.15,0.1,0.110375
70,veh7,veh4,10,1,0.9,826.379,6.21228,0.232035,-81.726,15.2503,1,0.15,0.093,0.110375
70,veh7,veh2,10,3,0.7,536.991,6.21228,0,-79.2877,17.6886,3,0.15,0.118,0.110375
70,veh7,veh1,10,1,0.9,880.026,6.21228,7.18812,-77.7905,19.1858,1,0.15,0.1,0.110375
70,veh7,veh0,10,1,0.9,1208.83,6.21228,7.76569,-76.1185,20.8577,1,0.15,0.058,0.110375
70,veh6,veh7,10,1,0.9,541.389,8.63875,6.21228,-71.6837,25.2926,1,0.116,0.15,0.110375
70,veh6,veh5,10,0,1,755.611,8.63875,1.10572,nan,nan,0,0.116,0.148,0.110375
70,veh6,veh3,10,7,0.3,178.367,8.63875,8.16747,-72.2572,14.9003,7,0.116,0.1,0.110375
70,veh6,veh4,10,4,0.6,501.592,8.63875,0.232035,-76.065,11.6292,4,0.116,0.093,0.110375
70,veh6,veh2,10,5,0.5,393.09,8.63875,0,-74.5541,14.0512,5,0.116,0.118,0.110375
70,veh6,veh1,10,4,0.6,369.331,8.63875,7.18812,-77.6461,11.9954,4,0.116,0.1,0.110375
70,veh6,veh0,10,4,0.6,692.078,8.63875,7.76569,-78.3107,11.1127,4,0.116,0.058,0.110375
70,veh5,veh7,10,6,0.4,296.25,1.10572,6.21228,-72.138,15.6917,6,0.148,0.15,0.110375
70,veh5,veh6,10,0,1,755.611,1.10572,8.63875,nan,nan,0,0.148,0.116,0.110375
70,veh5,veh3,10,1,0.9,927.604,1.10572,8.16747,-80.6076,16.3687,1,0.148,0.1,0.110375
70,veh5,veh4,10,0,1,879.8,1.10572,0.232035,nan,nan,0,0.148,0.093,0.110375
70,veh5,veh2,10,2,0.8,583.594,1.10572,0,-76.0679,20.9084,2,0.148,0.118,0.110375
70,veh5,veh1,10,0,1,1036.8,1.10572,7.18812,nan,nan,0,0.148,0.1,0.110375
70,veh5,veh0,10,1,0.9,1353.84,1.10572,7.76569,-80.5883,16.3879,1,0.148,0.058,0.110375
70,veh3,veh7,10,5,0.5,719.719,8.16747,6.21228,-79.8769,17.0994,5,0.1,0.15,0.110375
70,veh3,veh6,10,9,0.1,178.367,8.16747,8.63875,-71.6589,25.3174,9,0.1,0.116,0.110375
70,veh3,veh5,10,1,0.9,927.604,8.16747,1.10572,-78.1347,18.8416,1,0.1,0.148,0.110375
70,veh3,veh4,10,4,0.6,491.89,8.16747,0.232035,-75.2502,21.7261,4,0.1,0.093,0.110375
70,veh3,veh2,10,5,0.5,491.78,8.16747,0,-77.1978,19.7785,5,0.1,0.118,0.110375
70,veh3,veh1,10,10,0,237.011,8.16747,7.18812,-73.0705,23.9057,10,0.1,0.1,0.110375
70,veh3,veh0,10,3,0.7,534.853,8.16747,7.76569,-77.5776,19.3987,3,0.1,0.058,0.110375
70,veh4,veh7,10,0,1,826.379,0.232035,6.21228,nan,nan,0,0.093,0.15,0.110375
70,veh4,veh6,10,5,0.5,501.592,0.232035,8.63875,-77.2386,10.1693,5,0.093,0.116,0.110375
70,veh4,veh5,10,0,1,879.8,0.232035,1.10572,nan,nan,0,0.093,0.148,0.110375
70,veh4,veh3,10,6,0.4,491.89,0.232035,8.16747,-77.2375,10.0017,6,0.093,0.1,0.110375
70,veh4,veh2,10,4,0.6,300.011,0.232035,0,-71.8584,13.2101,4,0.093,0.118,0.110375
70,veh4,veh1,10,6,0.4,354.097,0.232035,7.18812,-75.2636,13.3995,6,0.093,0.1,0.110375
70,veh4,veh0,10,5,0.5,551.773,0.232035,7.76569,-78.0202,14.1358,5,0.093,0.058,0.110375
70,veh2,veh7,10,9,0.1,536.991,0,6.21228,-77.589,19.3872,9,0.118,0.15,0.110375
70,veh2,veh6,10,8,0.2,393.09,0,8.63875,-75.9209,21.0553,8,0.118,0.116,0.110375
70,veh2,veh5,10,6,0.4,583.594,0,1.10572,-77.7067,19.2696,6,0.118,0.148,0.110375
70,veh2,veh3,10,6,0.4,491.78,0,8.16747,-76.7007,20.2756,6,0.118,0.1,0.110375
70,veh2,veh4,10,6,0.4,300.011,0,0.232035,-73.7295,23.2468,6,0.118,0.093,0.110375
70,veh2,veh1,10,9,0.1,498.398,0,7.18812,-77.054,19.9222,9,0.118,0.1,0.110375
70,veh2,veh0,10,4,0.6,789.062,0,7.76569,-77.6754,19.3009,4,0.118,0.058,0.110375
70,veh1,veh7,10,2,0.8,880.026,7.18812,6.21228,-80.1076,16.8687,2,0.1,0.15,0.110375
70,veh1,veh6,10,7,0.3,369.331,7.18812,8.63875,-75.4106,21.5657,7,0.1,0.116,0.110375
70,veh1,veh5,10,1,0.9,1036.8,7.18812,1.10572,-79.7936,17.1827,1,0.1,0.148,0.110375
70,veh1,veh3,10,8,0.2,237.011,7.18812,8.16747,-70.0267,26.9495,8,0.1,0.1,0.110375
70,veh1,veh4,10,7,0.3,354.097,7.18812,0.232035,-75.1364,21.8399,7,0.1,0.093,0.110375
70,veh1,veh2,10,5,0.5,498.398,7.18812,0,-78.6075,18.3687,5,0.1,0.118,0.110375
70,veh1,veh0,10,6,0.4,329.064,7.18812,7.76569,-75.1399,21.8364,6,0.1,0.058,0.110375
70,veh0,veh7,10,0,1,1208.83,7.76569,6.21228,nan,nan,0,0.058,0.15,0.110375
70,veh0,veh6,10,2,0.8,692.078,7.76569,8.63875,-77.5358,13.3441,2,0.058,0.116,0.110375
70,veh0,veh5,10,0,1,1353.84,7.76569,1.10572,nan,nan,0,0.058,0.148,0.110375
70,veh0,veh3,10,7,0.3,534.853,7.76569,8.16747,-77.1156,14.1605,7,0.058,0.1,0.110375
70,veh0,veh4,10,0,1,551.773,7.76569,0.232035,nan,nan,0,0.058,0.093,0.110375
70,veh0,veh2,10,2,0.8,789.062,7.76569,0,-75.8909,9.64023,2,0.058,0.118,0.110375
70,veh0,veh1,10,5,0.5,329.064,7.76569,7.18812,-72.1681,19.0455,5,0.058,0.1,0.110375
71,veh7,veh6,10,5,0.5,537.752,6.32461,7.72309,-77.014,19.9623,5,0.15,0.117,0.115
71,veh7,veh5,10,8,0.2,301.186,6.32461,0.205513,-71.9825,24.9938,8,0.15,0.148,0.115
71,veh7,veh3,10,5,0.5,715.933,6.32461,7.86156,-77.5123,19.464,5,0.15,0.104,0.115
71,veh7,veh4,10,4,0.6,822.616,6.32461,0.0829213,-76.916,20.0602,4,0.15,0.1,0.115
71,veh7,veh2,10,4,0.6,533.818,6.32461,0,-78.8536,18.1227,4,0.15,0.129,0.115
71,veh7,veh1,10,4,0.6,877.778,6.32461,8.59762,-78.4856,18.4907,4,0.15,0.094,0.115
71,veh7,veh0,10,3,0.7,1203.76,6.32461,7.88425,-81.3523,15.6239,3,0.15,0.078,0.115
71,veh6,veh7,10,0,1,537.752,7.72309,6.32461,nan,nan,0,0.117,0.15,0.115
71,veh6,veh5,10,0,1,755.499,7.72309,0.205513,nan,nan,0,0.117,0.148,0.115
71,veh6,veh3,10,10,0,178.287,7.72309,7.86156,-71.4915,13.4836,10,0.117,0.104,0.115
71,veh6,veh4,10,3,0.7,493.871,7.72309,0.0829213,-77.8905,8.40021,3,0.117,0.1,0.115
71,veh6,veh2,10,7,0.3,387.169,7.72309,0,-75.0682,13.9384,7,0.117,0.129,0.115
71,veh6,veh1,10,6,0.4,369.117,7.72309,8.59762,-77.6723,10.9215,6,0.117,0.094,0.115
71,veh6,veh0,10,4,0.6,688.791,7.72309,7.88425,-78.4895,9.62296,4,0.117,0.078,0.115
71,veh5,veh7,10,2,0.8,301.186,0.205513,6.32461,-74.0654,12.2268,2,0.148,0.15,0.115
71,veh5,veh6,10,1,0.9,755.499,0.205513,7.72309,-75.7437,21.2325,1,0.148,0.117,0.115
71,veh5,veh3,10,1,0.9,927.815,0.205513,7.86156,-77.5848,19.3915,1,0.148,0.104,0.115
71,veh5,veh4,10,0,1,879.943,0.205513,0.0829213,nan,nan,0,0.148,0.1,0.115
71,veh5,veh2,10,0,1,583.657,0.205513,0,nan,nan,0,0.148,0.129,0.115
71,veh5,veh1,10,0,1,1037.87,0.205513,8.59762,nan,nan,0,0.148,0.094,0.115
71,veh5,veh0,10,0,1,1352.67,0.205513,7.88425,nan,nan,0,0.148,0.078,0.115
71,veh3,veh7,10,6,0.4,715.933,7.86156,6.32461,-78.1989,18.7774,6,0.104,0.15,0.115
71,veh3,veh6,10,10,0,178.287,7.86156,7.72309,-71.5313,25.445,10,0.104,0.117,0.115
71,veh3,veh5,10,0,1,927.815,7.86156,0.205513,nan,nan,0,0.104,0.148,0.115
71,veh3,veh4,10,5,0.5,484.608,7.86156,0.0829213,-75.6553,21.321,5,0.104,0.1,0.115
71,veh3,veh2,10,9,0.1,487.677,7.86156,0,-77.6636,19.3126,9,0.104,0.129,0.115
71,veh3,veh1,10,9,0.1,237.276,7.86156,8.59762,-72.1428,24.8334,9,0.104,0.094,0.115
71,veh3,veh0,10,3,0.7,531.831,7.86156,7.88425,-76.1903,20.786,3,0.104,0.078,0.115
71,veh4,veh7,10,1,0.9,822.616,0.0829213,6.32461,-74.9639,22.0124,1,0.1,0.15,0.115
71,veh4,veh6,10,4,0.6,493.871,0.0829213,7.72309,-77.7618,11.533,4,0.1,0.117,0.115
71,veh4,veh5,10,0,1,879.943,0.0829213,0.205513,nan,nan,0,0.1,0.148,0.115
71,veh4,veh3,10,4,0.6,484.608,0.0829213,7.86156,-75.7777,11.6132,4,0.1,0.104,0.115
71,veh4,veh2,10,8,0.2,300.07,0.0829213,0,-71.6627,11.512,8,0.1,0.129,0.115
71,veh4,veh1,10,7,0.3,347.742,0.0829213,8.59762,-72.523,14.3628,7,0.1,0.094,0.115
71,veh4,veh0,10,6,0.4,547.434,0.0829213,7.88425,-76.2845,12.9101,6,0.1,0.078,0.115
71,veh2,veh7,10,6,0.4,533.818,0,6.32461,-76.196,20.7803,6,0.129,0.15,0.115
71,veh2,veh6,10,8,0.2,387.169,0,7.72309,-75.3289,21.6474,8,0.129,0.117,0.115
71,veh2,veh5,10,4,0.6,583.657,0,0.205513,-79.1028,17.8735,4,0.129,0.148,0.115
71,veh2,veh3,10,7,0.3,487.677,0,7.86156,-77.0256,19.9507,7,0.129,0.104,0.115
71,veh2,veh4,10,8,0.2,300.07,0,0.0829213,-74.5684,22.4079,8,0.129,0.1,0.115
71,veh2,veh1,10,9,0.1,496.809,0,8.59762,-76.7781,20.1982,9,0.129,0.094,0.115
71,veh2,veh0,10,7,0.3,786.789,0,7.88425,-76.825,20.1513,7,0.129,0.078,0.115
71,veh1,veh7,10,3,0.7,877.778,8.59762,6.32461,-80.1737,16.8026,3,0.094,0.15,0.115
71,veh1,veh6,10,7,0.3,369.117,8.59762,7.72309,-76.6858,20.2905,7,0.094,0.117,0.115
71,veh1,veh5,10,2,0.8,1037.87,8.59762,0.205513,-80.5472,16.4291,2,0.094,0.148,0.115
71,veh1,veh3,10,6,0.4,237.276,8.59762,7.86156,-72.8752,24.1011,6,0.094,0.104,0.115
71,veh1,veh4,10,6,0.4,347.742,8.59762,0.0829213,-74.5338,22.4425,6,0.094,0.1,0.115
71,veh1,veh2,10,6,0.4,496.809,8.59762,0,-73.266,23.7103,6,0.094,0.129,0.115
71,veh1,veh0,10,9,0.1,326.126,8.59762,7.88425,-71.8836,25.0927,9,0.094,0.078,0.115
71,veh0,veh7,10,0,1,1203.76,7.88425,6.32461,nan,nan,0,0.078,0.15,0.115
71,veh0,veh6,10,4,0.6,688.791,7.88425,7.72309,-78.8043,12.1528,4,0.078,0.117,0.115
71,veh0,veh5,10,0,1,1352.67,7.88425,0.205513,nan,nan,0,0.078,0.148,0.115
71,veh0,veh3,10,3,0.7,531.831,7.88425,7.86156,-78.086,13.3161,3,0.078,0.104,0.115
71,veh0,veh4,10,6,0.4,547.434,7.88425,0.0829213,-76.6913,14.2412,6,0.078,0.1,0.115
71,veh0,veh2,10,3,0.7,786.789,7.88425,0,-78.7082,12.8571,3,0.078,0.129,0.115
71,veh0,veh1,10,8,0.2,326.126,7.88425,8.59762,-76,13.1118,8,0.078,0.094,0.115
72,veh7,veh6,10,5,0.5,533.591,7.13995,7.99046,-78.5212,18.4551,5,0.148,0.124,0.113375
72,veh7,veh5,10,8,0.2,306.967,7.13995,0.0266305,-73.5261,23.4502,8,0.148,0.148,0.113375
72,veh7,veh3,10,3,0.7,711.518,7.13995,7.73775,-74.5446,22.4317,3,0.148,0.104,0.113375
72,veh7,veh4,10,4,0.6,818.368,7.13995,0.0276972,-79.015,17.9613,4,0.148,0.096,0.113375
72,veh7,veh2,10,3,0.7,530.305,7.13995,0,-74.2602,22.716,3,0.148,0.12,0.113375
72,veh7,veh1,10,3,0.7,872.46,7.13995,9.88126,-78.6715,18.3047,3,0.148,0.095,0.113375
72,veh7,veh0,10,3,0.7,1198.26,7.13995,8.64501,-79.9498,17.0265,3,0.148,0.072,0.113375
72,veh6,veh7,10,2,0.8,533.591,7.99046,7.13995,-77.5773,19.399,2,0.124,0.148,0.113375
72,veh6,veh5,10,1,0.9,755.508,7.99046,0.0266305,-72.915,24.0613,1,0.124,0.148,0.113375
72,veh6,veh3,10,10,0,178.161,7.99046,7.73775,-70.3774,14.6994,10,0.124,0.104,0.113375
72,veh6,veh4,10,9,0.1,485.888,7.99046,0.0276972,-75.1381,12.7328,9,0.124,0.096,0.113375
72,veh6,veh2,10,7,0.3,381.111,7.99046,0,-75.6388,7.14708,7,0.124,0.12,0.113375
72,veh6,veh1,10,8,0.2,366.825,7.99046,9.88126,-76.8821,14.8233,8,0.124,0.095,0.113375
72,veh6,veh0,10,4,0.6,685.615,7.99046,8.64501,-77.4028,11.2184,4,0.124,0.072,0.113375
72,veh5,veh7,10,8,0.2,306.967,0.0266305,7.13995,-72.2429,15.0525,8,0.148,0.148,0.113375
72,veh5,veh6,10,0,1,755.508,0.0266305,7.99046,nan,nan,0,0.148,0.124,0.113375
72,veh5,veh3,10,1,0.9,928.183,0.0266305,7.73775,-77.57,19.4062,1,0.148,0.104,0.113375
72,veh5,veh4,10,0,1,879.975,0.0266305,0.0276972,nan,nan,0,0.148,0.096,0.113375
72,veh5,veh2,10,0,1,583.665,0.0266305,0,nan,nan,0,0.148,0.12,0.113375
72,veh5,veh1,10,1,0.9,1036.12,0.0266305,9.88126,-78.7067,18.2696,1,0.148,0.095,0.113375
72,veh5,veh0,10,0,1,1351.53,0.0266305,8.64501,nan,nan,0,0.148,0.072,0.113375
72,veh3,veh7,10,6,0.4,711.518,7.73775,7.13995,-78.3709,18.6054,6,0.104,0.148,0.113375
72,veh3,veh6,10,10,0,178.161,7.73775,7.99046,-70.1951,26.7812,10,0.104,0.124,0.113375
72,veh3,veh5,10,2,0.8,928.183,7.73775,0.0266305,-79.5674,17.4089,2,0.104,0.148,0.113375
72,veh3,veh4,10,6,0.4,477.509,7.73775,0.0276972,-77.677,19.2993,6,0.104,0.096,0.113375
72,veh3,veh2,10,5,0.5,483.786,7.73775,0,-76.4977,20.4786,5,0.104,0.12,0.113375
72,veh3,veh1,10,10,0,236.883,7.73775,9.88126,-71.6394,25.3368,10,0.104,0.095,0.113375
