run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh0,veh1,2,0,1,777.725,0,8.36722,5.41183,nan,nan,0,0.004,0.004,0.00322222
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh1,veh0,2,0,1,777.725,0,5.41183,8.36722,nan,nan,0,0.004,0.004,0.00322222
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh0,veh1,2,0,1,766.977,0,8.36202,7.29537,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh1,veh0,2,0,1,766.977,0,7.29537,8.36202,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh0,veh1,2,0,1,755.636,0,8.34003,7.79412,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh1,veh0,2,0,1,755.636,0,7.79412,8.34003,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh1,2,0,1,744.4,0,8.40556,7.76616,nan,nan,0,0.004,0.004,0.00330556
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh1,veh0,2,0,1,744.4,0,7.76616,8.40556,nan,nan,0,0.004,0.004,0.00330556
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh2,veh3,1,1,0,266.884,1,6.46045,0,-75.2041,21.7721,1,0.003,0.00222222,0.00330556
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh3,veh2,1,1,0,266.884,1,0,6.46045,-75.2041,21.7721,1,0.00222222,0.003,0.00330556
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh1,2,0,1,733.355,0,8.408,7.77678,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh0,2,0,1,733.355,0,7.77678,8.408,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d30_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh2,veh3,2,2,0,265.157,1,6.95153,0,-75.1477,21.8285,2,0.004,0.004,0.004
