run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,5,6,veh0,veh1,10,0,1,775.581,0,8.06159,5.47044,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,5,6,veh1,veh0,10,0,1,775.581,0,5.47044,8.06159,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,6,7,veh0,veh1,10,0,1,765.12,0,8.05638,7.26738,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,6,7,veh1,veh0,10,0,1,765.12,0,7.26738,8.05638,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,7,8,veh0,veh1,10,0,1,753.923,0,8.0474,8.3,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,7,8,veh1,veh0,10,0,1,753.923,0,8.3,8.0474,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh0,veh1,10,0,1,742.694,0,8.06632,8.32309,nan,nan,0,0.02,0.02,0.01975
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh1,veh0,10,0,1,742.694,0,8.32309,8.06632,nan,nan,0,0.02,0.02,0.01975
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh2,veh3,9,9,0,266.894,1,6.30436,0,-75.2045,21.7718,9,0.019,0.02,0.01975
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh3,veh2,9,9,0,266.894,1,0,6.30436,-75.2045,21.7718,9,0.02,0.019,0.01975
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh0,veh1,10,0,1,731.64,0,8.03604,8.33556,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh1,veh0,10,0,1,731.64,0,8.33556,8.03604,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh2,veh3,10,10,0,264.778,1,6.59238,0,-75.1353,21.841,10,0.02,0.02,0.02
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh3,veh2,10,10,0,264.778,1,0,6.59238,-75.1353,21.841,10,0.02,0.02,0.02
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh0,veh1,10,0,1,720.885,0,8.04543,8.34926,nan,nan,0,0.022,0.022,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh0,veh4,2,2,0,468.986,1,8.06909,0.12462,-80.1009,16.8754,2,0.022,0.03,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh1,veh0,10,0,1,720.885,0,8.34926,8.04543,nan,nan,0,0.022,0.022,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh1,veh4,2,2,0,250.306,1,8.36917,0.12462,-74.6471,22.3292,2,0.022,0.03,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh2,veh3,10,10,0,263.416,1,2.44921,0,-75.0905,21.8857,10,0.02,0.02,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh3,veh2,10,10,0,263.416,1,0,2.44921,-75.0905,21.8857,10,0.02,0.02,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh4,veh0,2,2,0,468.986,1,0.12462,8.06909,-80.1009,16.8754,2,0.03,0.022,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh4,veh1,2,2,0,250.306,1,0.12462,8.36917,-74.6471,22.3292,2,0.03,0.022,0.0228
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh0,veh1,10,0,1,710.445,0,8.03313,8.32228,nan,nan,0,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh0,veh4,10,10,0,464.69,1,8.03313,1.4865,-80.0209,16.9554,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh1,veh0,10,0,1,710.445,0,8.32228,8.03313,nan,nan,0,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh1,veh4,10,10,0,248.827,1,8.32228,1.4865,-74.5956,22.3807,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh2,veh3,10,10,0,263.222,1,0.000164495,1.2835,-75.0842,21.8921,10,0.02,0.02,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh3,veh2,10,10,0,263.222,1,1.2835,0.000164495,-75.0842,21.8921,10,0.02,0.02,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh4,veh0,10,10,0,464.69,1,1.4865,8.03313,-80.0209,16.9554,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh4,veh1,10,10,0,248.827,1,1.4865,8.32228,-74.5956,22.3807,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh0,veh1,10,0,1,700.223,0,8.04105,8.31013,nan,nan,0,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh0,veh4,10,10,0,456.663,1,8.04105,3.39413,-79.8695,17.1068,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh1,veh0,10,0,1,700.223,0,8.31013,8.04105,nan,nan,0,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh1,veh4,10,10,0,247.694,1,8.31013,3.39413,-74.556,22.4203,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh2,veh3,10,10,0,263.354,1,0,3.36867,-75.0885,21.8878,10,0.02,0.02,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh3,veh2,10,10,0,263.354,1,3.36867,0,-75.0885,21.8878,10,0.02,0.02,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh4,veh0,10,10,0,456.663,1,3.39413,8.04105,-79.8695,17.1068,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh4,veh1,10,10,0,247.694,1,3.39413,8.31013,-74.556,22.4203,10,0.03,0.03,0.026
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh0,veh1,10,0,1,690.231,0,8.03051,8.34375,nan,nan,0,0.035,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh0,veh4,10,10,0,447.653,1,8.03051,5.2783,-79.6964,17.2799,10,0.035,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh0,veh5,5,5,0,298.904,1,8.02453,0.493661,-76.1883,20.788,5,0.035,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh1,veh0,10,0,1,690.231,0,8.34375,8.03051,nan,nan,0,0.03,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh1,veh4,10,10,0,248.298,1,8.34375,5.2783,-74.5772,22.3991,10,0.03,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh1,veh5,5,0,1,986.586,0,8.3563,0.493661,nan,nan,0,0.03,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh2,veh3,10,10,0,263.061,1,1.28077,5.21192,-75.0788,21.8975,10,0.02,0.02,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh3,veh2,10,10,0,263.061,1,5.21192,1.28077,-75.0788,21.8975,10,0.02,0.02,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh3,veh5,5,0,1,980.898,0,5.66571,0.493661,nan,nan,0,0.02,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh4,veh0,10,10,0,447.653,1,5.2783,8.03051,-79.6964,17.2799,10,0.035,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh4,veh1,10,10,0,248.298,1,5.2783,8.34375,-74.5772,22.3991,10,0.035,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh4,veh5,5,0,1,742.78,0,5.78392,0.493661,nan,nan,0,0.035,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh5,veh0,5,5,0,298.904,1,0.493661,8.02453,-76.1883,20.788,5,0.03,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh5,veh1,5,0,1,986.586,0,0.493661,8.3563,nan,nan,0,0.03,0.03,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh5,veh3,5,0,1,980.898,0,0.493661,5.66571,nan,nan,0,0.03,0.02,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh5,veh4,5,0,1,742.78,0,0.493661,5.78392,nan,nan,0,0.03,0.035,0.0283333
juelich_pilot_d30_r10_log_distance_s02_w1,juelich,12345,2,2,log-distance,14,15,veh0,veh1,10,0,1,680.511,0,8.0599,8.31655,nan,nan,0,0.04,0.03,0.03
