run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh0,veh1,5,0,1,776.167,0,8.39383,5.71856,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh1,veh0,5,0,1,776.167,0,5.71856,8.39383,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh0,veh1,5,0,1,765.282,0,8.38563,7.47437,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh1,veh0,5,0,1,765.282,0,7.47437,8.38563,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh0,veh1,5,0,1,753.943,0,8.3961,7.78427,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh1,veh0,5,0,1,753.943,0,7.78427,8.3961,nan,nan,0,0.01,0.01,0.00833333
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh1,5,0,1,742.734,0,8.37576,7.8006,nan,nan,0,0.01,0.01,0.00947222
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh1,veh0,5,0,1,742.734,0,7.8006,8.37576,nan,nan,0,0.01,0.01,0.00947222
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh2,veh3,4,4,0,266.873,1,6.44419,0,-75.2038,21.7725,4,0.009,0.00888889,0.00947222
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh3,veh2,4,4,0,266.873,1,0,6.44419,-75.2038,21.7725,4,0.00888889,0.009,0.00947222
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh1,5,0,1,731.715,0,8.40896,7.79301,nan,nan,0,0.01,0.01,0.01
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh0,5,0,1,731.715,0,7.79301,8.40896,nan,nan,0,0.01,0.01,0.01
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh2,veh3,5,5,0,264.84,1,6.70906,0,-75.1374,21.8389,5,0.01,0.01,0.01
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh3,veh2,5,5,0,264.84,1,0,6.70906,-75.1374,21.8389,5,0.01,0.01,0.01
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh1,5,0,1,720.929,0,8.42,7.78526,nan,nan,0,0.011,0.011,0.0114
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh4,1,1,0,468.108,1,8.3986,0,-80.0846,16.8917,1,0.011,0.015,0.0114
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh0,5,0,1,720.929,0,7.78526,8.42,nan,nan,0,0.011,0.011,0.0114
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh4,1,1,0,251.004,1,7.79384,0,-74.6713,22.305,1,0.011,0.015,0.0114
juelich_pilot_d30_r5_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh2,veh3,5,5,0,263.434,1,2.57617,0,-75.0911,21.8851,5,0.01,0.01,0.0114
