run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh0,veh1,1,0,1,760.471,0,8.06094,0,nan,nan,0,0.003,0.004,0.0035
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh1,veh0,1,0,1,760.471,0,0,8.06094,nan,nan,0,0.004,0.003,0.0035
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh0,veh1,2,0,1,754.996,0,8.05197,1.72338,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh1,veh0,2,0,1,754.996,0,1.72338,8.05197,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh0,veh1,2,0,1,746.756,0,7.98854,3.64493,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,10,11,veh1,veh0,2,0,1,746.756,0,3.64493,7.98854,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh0,veh1,2,0,1,737.585,0,8.02716,5.47328,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,11,12,veh1,veh0,2,0,1,737.585,0,5.47328,8.02716,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh0,veh1,2,0,1,727.509,0,8.05434,7.26581,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,12,13,veh1,veh0,2,0,1,727.509,0,7.26581,8.05434,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh0,veh1,2,0,1,716.734,0,8.06593,8.30487,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,13,14,veh1,veh0,2,0,1,716.734,0,8.30487,8.06593,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,14,15,veh0,veh1,2,0,1,705.984,0,8.08151,8.31017,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,14,15,veh1,veh0,2,0,1,705.984,0,8.31017,8.08151,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,15,16,veh0,veh1,2,0,1,695.33,0,8.05155,8.35386,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,15,16,veh1,veh0,2,0,1,695.33,0,8.35386,8.05155,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,16,17,veh0,veh1,2,0,1,684.957,0,8.01497,8.32885,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,16,17,veh1,veh0,2,0,1,684.957,0,8.32885,8.01497,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,17,18,veh0,veh1,2,0,1,674.925,0,8.02964,8.34384,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,17,18,veh1,veh0,2,0,1,674.925,0,8.34384,8.02964,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,18,19,veh0,veh1,2,0,1,665.198,0,8.04363,8.28143,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,18,19,veh1,veh0,2,0,1,665.198,0,8.28143,8.04363,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,19,20,veh0,veh1,2,0,1,655.774,0,8.01925,8.30925,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,19,20,veh1,veh0,2,0,1,655.774,0,8.30925,8.01925,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,20,21,veh0,veh1,2,0,1,646.667,0,8.05605,8.30295,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,20,21,veh1,veh0,2,0,1,646.667,0,8.30295,8.05605,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,21,22,veh0,veh1,2,0,1,637.975,0,8.00677,8.30507,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,21,22,veh1,veh0,2,0,1,637.975,0,8.30507,8.00677,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,22,23,veh0,veh1,2,0,1,629.589,0,8.00145,8.28106,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,22,23,veh1,veh0,2,0,1,629.589,0,8.28106,8.00145,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,23,24,veh0,veh1,2,0,1,621.496,0,8.04733,8.32375,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,23,24,veh1,veh0,2,0,1,621.496,0,8.32375,8.04733,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,24,25,veh0,veh1,2,0,1,613.678,0,7.99805,8.28257,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,24,25,veh1,veh0,2,0,1,613.678,0,8.28257,7.99805,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,25,26,veh0,veh1,2,0,1,605.993,0,7.99122,8.2745,nan,nan,0,0.004,0.004,0.00375
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,25,26,veh1,veh0,2,0,1,605.993,0,8.2745,7.99122,nan,nan,0,0.004,0.004,0.00375
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,25,26,veh2,veh3,1,1,0,254.41,1,9.94457,0,-74.7884,22.1879,1,0.003,0.004,0.00375
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,25,26,veh3,veh2,1,1,0,254.41,1,0,9.94457,-74.7884,22.1879,1,0.004,0.003,0.00375
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,26,27,veh0,veh1,2,0,1,598.585,0,8.07622,8.33752,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,26,27,veh1,veh0,2,0,1,598.585,0,8.33752,8.07622,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,26,27,veh2,veh3,2,2,0,253.384,1,9.9968,0,-74.7533,22.223,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,26,27,veh3,veh2,2,2,0,253.384,1,0,9.9968,-74.7533,22.223,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,27,28,veh0,veh1,2,0,1,591.519,0,8.03018,8.34862,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,27,28,veh1,veh0,2,0,1,591.519,0,8.34862,8.03018,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,27,28,veh2,veh3,2,2,0,252.34,1,9.98591,0,-74.7174,22.2589,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,27,28,veh3,veh2,2,2,0,252.34,1,0,9.98591,-74.7174,22.2589,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,28,29,veh0,veh1,2,1,0.5,584.812,0,8.01876,8.31679,-81.9938,14.9825,1,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,28,29,veh1,veh0,2,1,0.5,584.812,0,8.31679,8.01876,-81.9938,14.9825,1,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,28,29,veh2,veh3,2,2,0,251.695,1,9.09671,0,-74.6952,22.2811,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,28,29,veh3,veh2,2,2,0,251.695,1,0,9.09671,-74.6952,22.2811,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,29,30,veh0,veh1,2,2,0,578.47,0,8.02772,8.35146,-81.9233,15.053,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,29,30,veh1,veh0,2,2,0,578.47,0,8.35146,8.02772,-81.9233,15.053,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,29,30,veh2,veh3,2,2,0,251.462,1,4.77437,0,-74.6872,22.2891,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,29,30,veh3,veh2,2,2,0,251.462,1,0,4.77437,-74.6872,22.2891,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,30,31,veh0,veh1,2,2,0,572.701,0,7.10421,8.27245,-81.8362,15.14,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,30,31,veh1,veh0,2,2,0,572.701,0,8.27245,7.10421,-81.8362,15.14,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,30,31,veh2,veh3,2,2,0,251.426,1,0.705702,0,-74.6859,22.2904,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,30,31,veh3,veh2,2,2,0,251.426,1,0,0.705702,-74.6859,22.2904,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,31,32,veh0,veh1,2,2,0,567.796,0,8.14204,8.32642,-81.7615,15.2148,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,31,32,veh1,veh0,2,2,0,567.796,0,8.32642,8.14204,-81.7615,15.2148,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,31,32,veh2,veh3,2,2,0,251.361,1,0,0.827891,-74.6837,22.2926,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,31,32,veh3,veh2,2,2,0,251.361,1,0.827891,0,-74.6837,22.2926,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,32,33,veh0,veh1,2,2,0,565.861,0,9.45629,8.30282,-81.7319,15.2444,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,32,33,veh1,veh0,2,2,0,565.861,0,8.30282,9.45629,-81.7319,15.2444,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,32,33,veh2,veh3,2,2,0,250.881,1,0,2.96156,-74.667,22.3092,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,32,33,veh3,veh2,2,2,0,250.881,1,2.96156,0,-74.667,22.3092,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,33,34,veh0,veh1,2,2,0,570.908,0,9.52011,8.31802,-81.809,15.1673,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,33,34,veh1,veh0,2,2,0,570.908,0,8.31802,9.52011,-81.809,15.1673,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,33,34,veh2,veh3,2,2,0,249.801,1,0,4.82491,-74.6296,22.3467,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,33,34,veh3,veh2,2,2,0,249.801,1,4.82491,0,-74.6296,22.3467,2,0.004,0.004,0.004
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh0,veh1,2,2,0,578.979,0,11.0747,8.33072,-81.9309,15.0454,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh0,veh4,2,2,0,358.916,1,11.0747,0.603805,-77.7775,19.1988,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh1,veh0,2,2,0,578.979,0,8.33072,11.0747,-81.9309,15.0454,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh1,veh4,2,2,0,234.388,1,8.33072,0.603805,-74.0764,22.8999,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh2,veh3,2,2,0,246.582,1,0,6.7502,-74.5168,22.4594,2,0.004,0.004,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh3,veh2,2,2,0,246.582,1,6.7502,0,-74.5168,22.4594,2,0.004,0.004,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh4,veh0,2,2,0,358.916,1,0.603805,11.0747,-77.7775,19.1988,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,34,35,veh4,veh1,2,2,0,234.388,1,0.603805,8.33072,-74.0764,22.8999,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,35,36,veh0,veh1,2,0,1,588.823,0,12.9574,8.27383,nan,nan,0,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,35,36,veh0,veh4,2,2,0,366.222,1,12.9574,2.69024,-77.9525,19.0238,2,0.006,0.006,0.0052
juelich_pilot_d10_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,35,36,veh1,veh0,2,0,1,588.823,0,8.27383,12.9574,nan,nan,0,0.006,0.006,0.0052
