run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh0,veh1,2,0,1,772.96,0,8.36722,7.49716,nan,nan,0,0.004,0.004,0.0032
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh1,veh0,2,0,1,772.96,0,7.49716,8.36722,nan,nan,0,0.004,0.004,0.0032
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh2,veh3,2,2,0,268.63,1,4.74591,1.92232,-75.2608,21.7155,2,0.004,0.004,0.0032
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,5,6,veh3,veh2,2,2,0,268.63,1,1.92232,4.74591,-75.2608,21.7155,2,0.004,0.004,0.0032
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh0,veh1,2,0,1,761.53,0,8.36202,7.79538,nan,nan,0,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh0,veh4,2,2,0,499.481,1,8.36202,0.824057,-80.648,16.3283,2,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh1,veh0,2,0,1,761.53,0,7.79538,8.36202,nan,nan,0,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh1,veh4,2,2,0,263.462,1,7.79538,0.824057,-75.092,21.8843,2,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh2,veh3,2,2,0,266.898,1,6.83447,4.04558,-75.2046,21.7717,2,0.004,0.004,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh3,veh2,2,2,0,266.898,1,4.04558,6.83447,-75.2046,21.7717,2,0.004,0.004,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh4,veh0,2,2,0,499.481,1,0.824057,8.36202,-80.648,16.3283,2,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,6,7,veh4,veh1,2,2,0,263.462,1,0.824057,7.79538,-75.092,21.8843,2,0.006,0.006,0.0052
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh0,veh1,2,0,1,750.245,0,8.34003,7.8255,nan,nan,0,0.007,0.006,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh0,veh4,2,2,0,491.348,1,8.34003,2.94408,-80.5054,16.4709,2,0.007,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh0,veh5,1,1,0,265.254,1,8.34169,0.491896,-75.1509,21.8253,1,0.007,0.00428571,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh1,veh0,2,0,1,750.245,0,7.8255,8.34003,nan,nan,0,0.006,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh1,veh4,2,2,0,260.908,1,7.8255,2.94408,-75.0074,21.9688,2,0.006,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh2,veh3,2,2,0,263.687,1,8.8422,5.99869,-75.0994,21.8769,2,0.004,0.004,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh3,veh2,2,2,0,263.687,1,5.99869,8.8422,-75.0994,21.8769,2,0.004,0.004,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh3,veh5,1,0,1,979.095,0,6.5126,0.491896,nan,nan,0,0.004,0.00428571,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh4,veh0,2,2,0,491.348,1,2.94408,8.34003,-80.5054,16.4709,2,0.007,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh4,veh1,2,2,0,260.908,1,2.94408,7.8255,-75.0074,21.9688,2,0.007,0.006,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh4,veh5,1,0,1,746.412,0,3.44928,0.491896,nan,nan,0,0.007,0.00428571,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh5,veh0,1,1,0,265.254,1,0.491896,8.34169,-75.1509,21.8253,1,0.00428571,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh5,veh3,1,0,1,979.095,0,0.491896,6.5126,nan,nan,0,0.00428571,0.004,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,7,8,veh5,veh4,1,0,1,746.412,0,0.491896,3.44928,nan,nan,0,0.00428571,0.007,0.00538095
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh1,2,0,1,739.135,0,8.41084,7.81338,nan,nan,0,0.008,0.006,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh4,2,2,0,482.12,1,8.41084,5.02961,-80.3407,16.6356,2,0.008,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh5,2,2,0,270.041,1,8.41084,2.13103,-75.3061,21.6702,2,0.008,0.006,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh1,veh0,2,0,1,739.135,0,7.81338,8.41084,nan,nan,0,0.006,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh1,veh4,2,2,0,260.032,1,7.81338,5.02961,-74.9782,21.9981,2,0.006,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh2,veh3,2,2,0,256.919,1,10.8577,7.9342,-74.8733,22.103,2,0.004,0.004,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh3,veh2,2,2,0,256.919,1,7.9342,10.8577,-74.8733,22.103,2,0.004,0.004,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh3,veh5,2,0,1,974.153,0,7.9342,2.13103,nan,nan,0,0.004,0.006,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh4,veh0,2,2,0,482.12,1,5.02961,8.41084,-80.3407,16.6356,2,0.008,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh4,veh1,2,2,0,260.032,1,5.02961,7.81338,-74.9782,21.9981,2,0.008,0.006,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh4,veh5,2,0,1,745.243,0,5.02961,2.13103,nan,nan,0,0.008,0.006,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh5,veh0,2,2,0,270.041,1,2.13103,8.41084,-75.3061,21.6702,2,0.006,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh5,veh3,2,0,1,974.153,0,2.13103,7.9342,nan,nan,0,0.006,0.004,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh5,veh4,2,0,1,745.243,0,2.13103,5.02961,nan,nan,0,0.006,0.008,0.00514286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh1,2,0,1,728.277,0,8.41246,7.7513,nan,nan,0,0.01,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh4,2,2,0,472.159,1,8.41246,6.84755,-80.1593,16.8169,2,0.01,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh5,2,2,0,277.732,1,8.41246,4.07611,-75.55,21.4263,2,0.01,0.006,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh6,2,2,0,568.002,0,8.41246,1.08049,-81.7646,15.2116,2,0.01,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh0,2,0,1,728.277,0,7.7513,8.41246,nan,nan,0,0.008,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh4,2,2,0,260.749,1,7.7513,6.84755,-75.0021,21.9742,2,0.008,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh6,2,2,0,199.143,1,7.7513,1.08049,-72.661,24.3153,2,0.008,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh2,veh3,2,2,0,246.343,1,12.5141,9.70417,-74.508,22.4683,2,0.004,0.004,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh3,veh2,2,2,0,246.343,1,9.70417,12.5141,-74.508,22.4683,2,0.004,0.004,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh3,veh5,2,0,1,966.307,0,9.70417,4.07611,nan,nan,0,0.004,0.006,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh4,veh0,2,2,0,472.159,1,6.84755,8.41246,-80.1593,16.8169,2,0.01,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh4,veh1,2,2,0,260.749,1,6.84755,7.7513,-75.0021,21.9742,2,0.01,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh4,veh5,2,0,1,744.313,0,6.84755,4.07611,nan,nan,0,0.01,0.006,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh4,veh6,2,2,0,109.109,1,6.84755,1.08049,-67.4349,29.5414,2,0.01,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh5,veh0,2,2,0,277.732,1,4.07611,8.41246,-75.55,21.4263,2,0.006,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh5,veh3,2,0,1,966.307,0,4.07611,9.70417,nan,nan,0,0.006,0.004,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh5,veh4,2,0,1,744.313,0,4.07611,6.84755,nan,nan,0,0.006,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh5,veh6,2,0,1,834.123,0,4.07611,1.08049,nan,nan,0,0.006,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh6,veh0,2,2,0,568.002,0,1.08049,8.41246,-81.7646,15.2116,2,0.008,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh6,veh1,2,2,0,199.143,1,1.08049,7.7513,-72.661,24.3153,2,0.008,0.008,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh6,veh4,2,2,0,109.109,1,1.08049,6.84755,-67.4349,29.5414,2,0.008,0.01,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh6,veh5,2,0,1,834.123,0,1.08049,4.07611,nan,nan,0,0.008,0.006,0.00714286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh1,2,0,1,717.725,0,8.415,7.75259,nan,nan,0,0.011,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh4,2,2,0,461.608,1,8.415,7.29523,-79.963,17.0133,2,0.011,0.01,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh5,2,2,0,287.059,1,8.415,5.92356,-75.8368,21.1395,2,0.011,0.007,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh6,2,2,0,558.625,0,8.415,3.08497,-81.62,15.3563,2,0.011,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh7,1,0,1,683.065,0,8.40973,0.484308,nan,nan,0,0.011,0.00714286,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh0,2,0,1,717.725,0,7.75259,8.415,nan,nan,0,0.008,0.011,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh4,2,2,0,262.938,1,7.75259,7.29523,-75.0747,21.9015,2,0.008,0.01,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh6,2,2,0,199.988,1,7.75259,3.08497,-72.6978,24.2785,2,0.008,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh2,veh3,2,2,0,233.322,1,12.6549,11.4189,-74.0358,22.9405,2,0.005,0.005,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh2,veh7,1,1,0,407.609,1,12.6428,0.484308,-78.8826,18.0937,1,0.005,0.00714286,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh3,veh2,2,2,0,233.322,1,11.4189,12.6549,-74.0358,22.9405,2,0.005,0.005,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh3,veh5,2,0,1,957.842,0,11.4189,5.92356,nan,nan,0,0.005,0.007,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh3,veh7,1,1,0,414.314,1,11.8709,0.484308,-79.0243,17.952,1,0.005,0.00714286,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh4,veh0,2,2,0,461.608,1,7.29523,8.415,-79.963,17.0133,2,0.01,0.011,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh4,veh1,2,2,0,262.938,1,7.29523,7.75259,-75.0747,21.9015,2,0.01,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh4,veh5,2,0,1,744.326,0,7.29523,5.92356,nan,nan,0,0.01,0.007,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh4,veh6,2,2,0,106.892,1,7.29523,3.08497,-67.2564,29.7198,2,0.01,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh5,veh0,2,2,0,287.059,1,5.92356,8.415,-75.8368,21.1395,2,0.007,0.011,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh5,veh3,2,0,1,957.842,0,5.92356,11.4189,nan,nan,0,0.007,0.005,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh5,veh4,2,0,1,744.326,0,5.92356,7.29523,nan,nan,0,0.007,0.01,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh5,veh6,2,0,1,836.6,0,5.92356,3.08497,nan,nan,0,0.007,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh5,veh7,1,0,1,609.952,0,6.33218,0.484308,nan,nan,0,0.007,0.00714286,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh6,veh0,2,2,0,558.625,0,3.08497,8.415,-81.62,15.3563,2,0.008,0.011,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh6,veh1,2,2,0,199.988,1,3.08497,7.75259,-72.6978,24.2785,2,0.008,0.008,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh6,veh4,2,2,0,106.892,1,3.08497,7.29523,-67.2564,29.7198,2,0.008,0.01,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh6,veh5,2,0,1,836.6,0,3.08497,5.92356,nan,nan,0,0.008,0.007,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh7,veh0,1,0,1,683.065,0,0.484308,8.40973,nan,nan,0,0.00714286,0.011,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh7,veh2,1,1,0,407.609,1,0.484308,12.6428,-78.8826,18.0937,1,0.00714286,0.005,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh7,veh3,1,1,0,414.314,1,0.484308,11.8709,-79.0243,17.952,1,0.00714286,0.005,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh7,veh5,1,0,1,609.952,0,0.484308,6.33218,nan,nan,0,0.00714286,0.007,0.00764286
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,11,12,veh0,veh1,2,0,1,707.38,0,8.43124,7.79083,nan,nan,0,0.012,0.008,0.00755556
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,11,12,veh0,veh4,2,2,0,450.538,1,8.43124,7.30462,-79.7522,17.2241,2,0.012,0.01,0.00755556
juelich_pilot_d60_r2_log_distance_s01_w1,juelich,12345,1,1,log-distance,11,12,veh0,veh5,2,2,0,297.944,1,8.43124,7.68262,-76.16,20.8163,2,0.012,0.008,0.00755556
