run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh0,veh1,5,0,1,758.492,0,8.36355,0.487633,nan,nan,0,0.015,0.02,0.0175
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,8,9,veh1,veh0,5,0,1,758.492,0,0.487633,8.36355,nan,nan,0,0.02,0.015,0.0175
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh0,veh1,10,0,1,752.607,0,8.40522,2.14818,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,9,10,veh1,veh0,10,0,1,752.607,0,2.14818,8.40522,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh0,veh1,10,0,1,743.799,0,8.4228,4.21072,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,10,11,veh1,veh0,10,0,1,743.799,0,4.21072,8.4228,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,11,12,veh0,veh1,10,0,1,733.996,0,8.38969,6.18497,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,11,12,veh1,veh0,10,0,1,733.996,0,6.18497,8.38969,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,12,13,veh0,veh1,10,0,1,723.323,0,8.3864,7.69258,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,12,13,veh1,veh0,10,0,1,723.323,0,7.69258,8.3864,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,13,14,veh0,veh1,10,0,1,712.453,0,8.39541,7.78732,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,13,14,veh1,veh0,10,0,1,712.453,0,7.78732,8.39541,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,14,15,veh0,veh1,10,0,1,701.738,0,8.39073,7.79494,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,14,15,veh1,veh0,10,0,1,701.738,0,7.79494,8.39073,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,15,16,veh0,veh1,10,0,1,691.142,0,8.38264,7.78716,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,15,16,veh1,veh0,10,0,1,691.142,0,7.78716,8.38264,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,16,17,veh0,veh1,10,0,1,680.866,0,8.39413,7.77469,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,16,17,veh1,veh0,10,0,1,680.866,0,7.77469,8.39413,nan,nan,0,0.02,0.02,0.02
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,17,18,veh0,veh1,10,0,1,670.929,0,8.39468,7.77183,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,17,18,veh1,veh0,10,0,1,670.929,0,7.77183,8.39468,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,18,19,veh0,veh1,10,0,1,661.301,0,8.38946,7.78641,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,18,19,veh1,veh0,10,0,1,661.301,0,7.78641,8.38946,nan,nan,0,0.02,0.02,0.0166667
juelich_pilot_d10_r10_log_distance_s01_w1,juelich,12345,1,1,log-distance,19,20,veh0,veh1,10,0,1,651.916,0,8.39955,7.78581,nan,nan,0,0.02,0.02,0.0166667
