run_id,scenario_id,ns3_seed,ns3_run,sumo_seed,propagation,window_start_s,window_end_s,src,dst,tx,rx_ok,per,dist_m,within_evaluation_radius,v_src_mps,v_dst_mps,rssi_dbm,snr_db,phy_n,cbr_tx,cbr_rx,cbr_global
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,5,6,veh0,veh1,2,0,1,777.568,0,8.05031,5.10442,nan,nan,0,0.004,0.004,0.00322222
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,5,6,veh1,veh0,2,0,1,777.568,0,5.10442,8.05031,nan,nan,0,0.004,0.004,0.00322222
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,6,7,veh0,veh1,2,0,1,767.292,0,8.10296,6.91143,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,6,7,veh1,veh0,2,0,1,767.292,0,6.91143,8.10296,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,7,8,veh0,veh1,2,0,1,756.185,0,8.0679,8.28549,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,7,8,veh1,veh0,2,0,1,756.185,0,8.28549,8.0679,nan,nan,0,0.004,0.004,0.00333333
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh0,veh1,2,0,1,744.924,0,8.0756,8.33118,nan,nan,0,0.004,0.004,0.00330556
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh1,veh0,2,0,1,744.924,0,8.33118,8.0756,nan,nan,0,0.004,0.004,0.00330556
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh2,veh3,1,1,0,266.911,1,6.30528,0,-75.205,21.7712,1,0.003,0.00222222,0.00330556
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,8,9,veh3,veh2,1,1,0,266.911,1,0,6.30528,-75.205,21.7712,1,0.00222222,0.003,0.00330556
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh0,veh1,2,0,1,733.834,0,8.05197,8.30878,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh1,veh0,2,0,1,733.834,0,8.30878,8.05197,nan,nan,0,0.004,0.004,0.004
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh2,veh3,2,2,0,265.198,1,6.93702,0,-75.1491,21.8272,2,0.004,0.004,0.004
juelich_pilot_d30_r2_log_distance_s02_w1,juelich,12345,2,2,log-distance,9,10,veh3,veh2,2,2,0,265.198,1,0,6.93702,-75.1491,21.8272,2,0.004,0.004,0.004
